Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
HAVRF,HAVILAH RESOURCES LTD,Pink Limited,0.110000,,0,Foreign Ordinary Shares,,
AMTTF,AMOT INVESTMENTS LTD,Pink Limited,5.350000,,0,Foreign Ordinary Shares,,
CRMLY,CHINA MX LFESTYL UNSP/ADR,Pink Limited,14.090000,,0,ADRs,China,Hong Kong
CXRMF,CHINA RES MIXC LIFESTYLE,Pink Limited,0.000000,,0,Foreign Ordinary Shares,China,Hong Kong
PMMCF,ANDINA COPPER CORPORATION,OTCQB,0.860700,-0.033790,73065,Foreign Ordinary Shares,Canada,British Columbia
LNTQF,LEONTEQ AG,Pink Limited,49.475200,,0,Foreign Ordinary Shares,,
AAWH,ASCEND WELLNESS HOLDNGS A,OTCQX,0.527460,-0.008124,21290,Foreign Ordinary Shares,USA,New Jersey
LSRBF,LASERBOND LTD NSW 2565,Pink Limited,0.450000,,0,Foreign Ordinary Shares,,
RBWRF,RAINBOW RARE EARTHS LTD,Pink Limited,0.292500,,0,Foreign Ordinary Shares,,
NDATF,NDATALYZE CORP,OTCID,0.080000,,0,Foreign Ordinary Shares,Canada,Alberta
JWSMF,JAWS MUSTANG ACQ CORP A,OTCID,10.990000,,0,Foreign Ordinary Shares,USA,Florida
JWSUF,JAWS MUSTANG ACQ CORP UTS,OTCID,10.510000,,0,Units,USA,Florida
JWSWF,JAWS MUSTANG ACQ CORP WTS,OTCID,0.033100,,0,Warrants,USA,Florida
ITGDF,INTEGRAL DIAGNOSTICS LTD,Pink Limited,1.000000,,0,Foreign Ordinary Shares,,
RAYGF,STINGRAY GROUP SUB VTG,Pink Limited,7.880000,,1200,Foreign Ordinary Shares,Canada,Quebec
OZBKF,VALKEA RESOURCES CORP,OTCQB,0.291300,-0.012542,18174,Foreign Ordinary Shares,Canada,British Columbia
TOITF,TOPICUS COM INC SUB VTG,Pink Limited,70.685000,-0.026109,8292,Foreign Ordinary Shares,Canada,Ontario
MKLNF,M1 KLINIKEN AG O N,Pink Limited,11.728400,,0,Foreign Ordinary Shares,,
AMGRF,AMA GROUP LTD,Pink Limited,0.449000,,0,Foreign Ordinary Shares,Australia,Victoria
VHIBF,VITALHUB CORP COM NO PAR,OTCQX,5.040000,-0.003165,8558,Foreign Ordinary Shares,Canada,Ontario
DOCMF,DR MARTENS PLC,Pink Limited,0.970000,-0.010356,13000,Foreign Ordinary Shares,United Kingdom,
DRMTY,DR MARTENS PLC U/ADR,Pink Limited,1.830000,,25,ADRs,United Kingdom,
CATTF,CAT STRATEGIC METALS CORP,Pink Limited,0.003200,,0,Foreign Ordinary Shares,,
ATCHW,ATLASCLEAR HLDGS INC WTS,Pink Limited,0.015000,,0,Warrants,USA,Florida
RLYGF,RILEY GOLD CORP,OTCQB,0.513400,-0.066545,7212,Foreign Ordinary Shares,Canada,British Columbia
KSHTY,KUAISHOU TECH UNSP/ADR,Pink Limited,1.155000,0.035874,7288,ADRs,China,
KUASF,KUAISHOU TECHNOLOGY B,Pink Limited,6.130000,,0,Foreign Ordinary Shares,China,
ATHNY,ATHENS INTL ARPT SA U/ADR,Pink Limited,0.000000,,0,ADRs,Greece,
VENAF,MICROALGO INC WTS,Pink Limited,0.000600,,0,Warrants,China,
MANOF,MANOLETE PARTNERS PLC,Pink Limited,0.502200,,0,Foreign Ordinary Shares,United Kingdom,
RAASY,CLOOPEN GRP HLDGS LTD ADR,Pink Limited,1.990000,-0.009950,1806,ADRs,USA,New York
CPTKW,CROWN PROPTECH ACQ WTS,Pink Limited,0.060100,,0,Warrants,USA,New York
KROEF,KR1 PLC,Pink Limited,0.127000,,0,Foreign Ordinary Shares,,
PTPPF,PT PP PERSERO TBK,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
JPFAF,PT JAPFA COMFEED INDONSIA,Pink Limited,0.184600,,0,Foreign Ordinary Shares,,
HNPHY,HANSOH PHRMACEUTICL U/ADR,Pink Limited,0.000000,,0,ADRs,China,Hong Kong
HNSPF,HANSOH PHARMACEUTICAL GP,Pink Limited,3.825000,,0,Foreign Ordinary Shares,China,Hong Kong
SECNF,SEC CARBON LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
BKTXF,BLACK ROCK MINING LTD,Pink Limited,0.070000,,0,Foreign Ordinary Shares,,
MREYF,PURANIUM ENERGY LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Canada,Ontario
PVGDF,PROVENANCE GOLD CORP,OTCQB,0.130350,0.024040,27975,Foreign Ordinary Shares,Canada,British Columbia
MBKBF,METAL BANK LTD,Pink Limited,0.010000,,0,Foreign Ordinary Shares,Australia,New South Wales
NEMKY,NEMETSCHEK SE UNSP/ADR,Pink Limited,12.950000,0.008567,956,ADRs,Germany,
CHBBY,CHINA BOHAI BK UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
GKOTF,GEEKCO TECHNOLOGIES CORP,Pink Limited,0.036500,,0,Foreign Ordinary Shares,Canada,Quebec
LANRF,LANCASTER RES INC,Pink Limited,0.020320,,0,Foreign Ordinary Shares,Canada,British Columbia
THNPF,TECHNIP ENERGIES NV,Pink Limited,40.150000,,0,Foreign Ordinary Shares,France,
THNPY,TECHNIP ENERGIES S/ADR,Pink Limited,42.820000,0.003986,474,ADRs,France,
MBRFF,MO-BRUK SA KORZENNA,Pink Limited,69.250000,,0,Foreign Ordinary Shares,,
KNTTF,KINTETSU DEPARTMENT STORE,Pink Limited,10.685000,,0,Foreign Ordinary Shares,,
VRNOD,VERANO HLDGS CORP NEW,OTCQX,5.670000,-0.008741,142603,Foreign Ordinary Shares,USA,Illinois
JWLLF,JAMIESON WELLNESS INC,Pink Limited,26.580000,0.033035,17235,Foreign Ordinary Shares,,
AKORF,AKORA RES LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
TPZEF,TOPAZ ENERGY CORP,Pink Limited,21.900000,-0.002732,64294,Foreign Ordinary Shares,Canada,Alberta
TPZEY,TOPAZ ENERGY CORP U/ADR,Pink Limited,0.000000,,0,ADRs,Canada,Alberta
FRSAF,FIRST AU LTD,Pink Limited,0.012100,,0,Foreign Ordinary Shares,Australia,Victoria
CBTN,CITIZENS BNCRP INVT INC A,OTCQX,35.225000,,0,Common Stock,USA,Tennessee
NGRRF,NAGARRO SE,Pink Limited,40.424000,,0,Foreign Ordinary Shares,,
PTWKF,PT WISMILAK INTI MAKMUR,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CTRNF,CHAR TECHNOLOGIES LTD,Pink Limited,0.061000,-0.695000,485,Foreign Ordinary Shares,,
DNABW,GINKGO BIOWORKS HLDGS WTS,Pink Limited,0.000300,-0.769231,168881,Warrants,USA,Massachusetts
YDUTY,YIDU TECH INC UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
YIDUF,YIDU TECH INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
KGSSF,KINGMAN MINERALS LTD,OTCQB,0.043100,,0,Foreign Ordinary Shares,Canada,British Columbia
LOCLW,LOCAL BOUNTI CORP WTS,Pink Limited,0.002000,,0,Warrants,USA,Montana
JWCTF,JW CAYMAN THERAPEUTICS CO,Pink Limited,0.237500,,0,Foreign Ordinary Shares,,
ASAIY,SENDAS DISTRIBUDRA S/ADR,Pink Limited,7.890000,0.014139,115244,ADRs,Brazil,
PMAUF,PREMIER INVESTMENTS LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
MMSBF,MEGMILK SNOW BRAND CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
MLPNF,MILLENNIAL POTASH CORP,OTCQB,1.360000,-0.021160,67135,Foreign Ordinary Shares,Canada,British Columbia
ERXCF,EREX CO LTD,Pink Limited,4.350000,,0,Foreign Ordinary Shares,,
THRTF,INTELLIGENT MONITRING GRP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
MCRXF,MICRO X LTD,Pink Limited,0.030000,-0.032258,70000,Foreign Ordinary Shares,,
GEDUF,G8 EDUCATION LTD,Pink Limited,0.885000,,0,Common Stock,,
OSHDF,OSHIDORI INTL HLDGS LTD,Pink Limited,0.310000,,0,Foreign Ordinary Shares,,
BCTCF,BC TECHNOLOGY GROUP LTD,Pink Limited,1.500000,,0,Foreign Ordinary Shares,,
AISXF,AISIX SOLUTIONS INC,Pink Limited,0.011600,,0,Foreign Ordinary Shares,Canada,British Columbia
GCSSF,GECOSS CORP,Pink Limited,9.530000,,0,Foreign Ordinary Shares,,
WARAF,WARABA GOLD LTD,Pink Limited,0.500000,,0,Foreign Ordinary Shares,Canada,British Columbia
VLTRF,VOLT RES LTD,Pink Limited,0.003000,,0,Foreign Ordinary Shares,,
NIPAF,NIPPON INDOSARI CORPINDO,Pink Limited,0.027500,,0,Foreign Ordinary Shares,,
BDLSF,INOVIQ LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
STNRF,STINGER RES INC,OTCQB,0.040000,,32,Foreign Ordinary Shares,Canada,Alberta
INPOY,INPOST S A UNSP/ADR,Pink Limited,8.780000,-0.009588,5880,ADRs,Luxembourg,
SKURF,SAKURA INTERNET INC,Pink Limited,36.330000,,0,Foreign Ordinary Shares,,
SHKBF,SHIBUYA KOGYO CO LTD,Pink Limited,19.340000,,0,Foreign Ordinary Shares,,
HDNRF,HOMECO DAILY NEEDS REIT,Pink Limited,0.791200,,0,Units,,
TGNMF,TUNGSTEN MNG NL,OTCQB,0.162500,,0,Foreign Ordinary Shares,Australia,Western Australia
PKNPF,PT BANK NISP TBK,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SVTPF,S VENTURES PLC,Pink Limited,0.050000,,0,Foreign Ordinary Shares,United Kingdom,England
FYIRF,CADOUX LTD,OTCID,0.009100,,0,Foreign Ordinary Shares,Australia,Western Australia
LTSRF,LOTUS RES LTD,OTCQX,0.430000,0.009266,88061,Foreign Ordinary Shares,Australia,Western Australia
SNWGF,SNOWLINE GOLD CORP,OTCQB,9.069400,-0.042302,248895,Foreign Ordinary Shares,Canada,British Columbia
TCAPF,TP ICAP GROUP PLC,Pink Limited,4.500000,,0,Foreign Ordinary Shares,Jersey,
CAMLF,CENTRAL ASIA METALS LTD,Pink Limited,1.820000,,0,Foreign Ordinary Shares,,
LUXFF,LUXXFOLIO HLDGS INC,OTCQB,0.159320,,2262,Foreign Ordinary Shares,Canada,British Columbia
JFEYF,JFE SYS INC,Pink Limited,12.215000,,0,Foreign Ordinary Shares,Japan,
HSRMF,HASTINGS TECH METAL LTD,Pink Limited,0.250000,-0.166667,50000,Foreign Ordinary Shares,,
LTRBF,LATROBE MAGNESIUM LTD,Pink Limited,0.019500,,0,Foreign Ordinary Shares,,
MNPGY,MOONPIG GROUP PLC ADR,Pink Limited,0.000000,,0,ADRs,United Kingdom,
BSLK,BOLT PROJECTS HLDGS INC,Pink Limited,0.048000,-0.040000,26143,Common Stock,USA,California
BSLKW,BOLT PROJECTS HLDGS WTS,Pink Limited,0.006900,2.136364,1000,Warrants,USA,California
YMFCF,YAMASHIN FILTER CORP,Pink Limited,5.881317,,0,Common Stock,,
BPAIF,BRANDPILOT AI INC,OTCQB,0.012550,-0.127260,1264,Foreign Ordinary Shares,Canada,Ontario
PCTBP,PURECYCLE TECH PFD 144A B,Pink Limited,0.000000,,0,Preferred Stock,USA,Florida
LVXFF,LEVIATHAN METALS CORP,OTCQB,0.470000,-0.053469,70727,Foreign Ordinary Shares,Canada,British Columbia
WLCNF,WILCON DEPOT INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CRDOF,CERRADO GOLD INC,OTCQX,1.270000,-0.023077,166888,Foreign Ordinary Shares,Canada,Ontario
SCTH,SECURETECH INNOVATINS INC,OTCQB,9.952500,0.064439,16834,Common Stock,USA,Minnesota
RADLF,RADIAL RESEARCH CORP,Pink Limited,0.059300,-0.152857,100,Foreign Ordinary Shares,Canada,British Columbia
HANCF,HANSTONE GOLD CORP,Pink Limited,0.009400,,0,Foreign Ordinary Shares,Canada,British Columbia
GROVW,GROVE COLLABORATIVE WTS,Pink Limited,0.012500,,0,Warrants,USA,California
IFSTF,IFAST CORP LTD,Pink Limited,5.720000,,0,Foreign Ordinary Shares,,
EMTRF,ELEMENT 29 RES INC,OTCQB,0.965040,,0,Foreign Ordinary Shares,Canada,British Columbia
CYCMF,CYCLOPHARM LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ZHIHF,ZHIHU INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,China,
NNVUF,NANOVEU LTD,OTCQB,0.040000,,0,Foreign Ordinary Shares,Australia,Western Australia
FRBMF,FIREBIRD METALS LTD,Pink Limited,0.001500,,0,Foreign Ordinary Shares,,
DLHGF,DL HOLDINGS GROUP LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ANDMF,ANDROMEDA METALS LTD,Pink Limited,0.009200,,0,Foreign Ordinary Shares,,
KTYCF,KITS EYECARE LTD,Pink Limited,9.341200,-0.065880,21390,Foreign Ordinary Shares,Canada,British Columbia
MAXFF,MAX STOCK LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
TRTPF,TRUSTPILOT GROUP PLC,Pink Limited,3.500000,,0,Foreign Ordinary Shares,United Kingdom,
CTPVF,CTP N V,Pink Limited,16.325000,,0,Foreign Ordinary Shares,,
STRFF,STAR ROYALTIES LTD,OTCQX,0.340000,-0.026625,68655,Foreign Ordinary Shares,Canada,Ontario
SNEHF,SNACK EMPIRE HOLDINGS LTD,Pink Limited,0.030000,,0,Foreign Ordinary Shares,,
HAIVF,HAIVISION SYS INC,Pink Limited,3.222500,-0.017530,15245,Foreign Ordinary Shares,Canada,Quebec
FDVWF,FRIEDRICH VORWERK GROUP,Pink Limited,97.250000,,0,Foreign Ordinary Shares,,
FRVWY,FRIEDRICH VRWRK GRP U/ADR,Pink Limited,18.560000,,0,ADRs,,
SVMLF,SOVEREIGN METALS LTD,OTCQX,0.420000,0.019417,402078,Foreign Ordinary Shares,Australia,Western Australia
RDYFF,NEWPATH RES INC,Pink Limited,0.109200,,0,Foreign Ordinary Shares,Canada,British Columbia
SBIG,SPRINGBIG HLDGS INC,OTCQB,0.009000,0.000000,5000,Common Stock,USA,Florida
SBIGW,SPRINGBIG HLDGS INC WTS,OTCID,0.000600,0.200000,125,Warrants,USA,Florida
AGXXF,AGILYX ASA,OTCQX,2.170000,,0,Foreign Ordinary Shares,USA,New Hampshire
WOSGF,WATCHES OF SWITZERLAND G,Pink Limited,9.385000,-0.022396,7405,Foreign Ordinary Shares,United Kingdom,England and Wales
CRFCF,CARD FACTORY PLC,Pink Limited,0.912643,,0,Foreign Ordinary Shares,United Kingdom,
VLRMF,VALEREUM PLC,OTCQB,0.020000,,0,Foreign Ordinary Shares,Gibraltar,
KLGDF,KALO GOLD CORP,OTCID,0.120200,-0.077372,44670,Foreign Ordinary Shares,Canada,British Columbia
MAUTF,MONTAGE GOLD CORP,OTCQX,11.850000,-0.016598,288350,Foreign Ordinary Shares,Canada,British Columbia
MDCKF,CHAPTERS GROUP AG,Pink Limited,37.010000,-0.006443,525,Foreign Ordinary Shares,,
JMPHF,LEVELJUMP HEALTHCARE CP,Pink Limited,0.042750,,0,Foreign Ordinary Shares,Canada,Ontario
ZCTSF,ZACATECAS SILVER CORP,OTCID,0.063700,-0.056296,33045,Foreign Ordinary Shares,Canada,British Columbia
GUONF,GUOLIAN SECS CO LTD REG H,Pink Limited,0.000000,,0,Other Security Type,,
MECGF,MEC CO LTD AMAGASAKI,Pink Limited,67.390000,,0,Foreign Ordinary Shares,,
ADYRF,ADYTON RES CORP,OTCQB,0.224500,,0,Foreign Ordinary Shares,Australia,Queensland
KGFMF,KINGFISHER METALS CORP,OTCQB,0.915200,0.074052,16000,Foreign Ordinary Shares,Canada,British Columbia
TSPH,CREATEAI HOLDINGS INC  A,Pink Limited,0.245000,0.020833,61255,Common Stock,USA,California
MIRAF,MIRAI CORP UNITS,Pink Limited,0.000000,,0,Units,,
XTXXF,ADASTRA HOLDINGS LTD,Pink Limited,0.007000,,0,Foreign Ordinary Shares,Canada,British Columbia
HAGHY,HENSOLDT AG UNSP/ADR,Pink Limited,8.360000,0.020757,472455,ADRs,Germany,
HNSDF,HENSOLDT AG,Pink Limited,82.150000,,2,Foreign Ordinary Shares,Germany,
TCVNF,TOCVAN VENTURES CORP,OTCQB,0.567700,0.375909,5000,Foreign Ordinary Shares,Canada,British Columbia
CRNLF,CAPRICORN METALS LTD,Pink Limited,9.600000,,0,Foreign Ordinary Shares,,
KPGHF,KELLY PARTNERS GROUP HLDG,OTCQX,2.800000,0.004304,3832,Foreign Ordinary Shares,Australia,New South Wales
AITLF,AIRTIFICIAL INTELLIGENCE,Pink Limited,0.069600,,0,Foreign Ordinary Shares,,
RTRFF,RUMBLE RESOURCES LTD,Pink Limited,0.022000,,0,Foreign Ordinary Shares,,
HROGF,HIROGIN HOLDINGS INC,Pink Limited,6.820000,,0,Common Stock,,
WCUFF,WORLD COPPER LTD NEW,OTCID,0.006400,0.066667,42000,Foreign Ordinary Shares,Canada,British Columbia
IGDFF,IG DESIGN GROUP PLC,Pink Limited,1.090000,0.009259,25000,Foreign Ordinary Shares,United Kingdom,
KAURF,KAISER REEF LTD,Pink Limited,0.210000,,0,Foreign Ordinary Shares,,
EXLMF,EXCELLENCE COML PPTY FACS,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
CAUUF,CENTAUR MEDIA PLC,Pink Limited,0.381000,,0,Common Stock,United Kingdom,
SVTNF,LODESTAR METALS CORP,OTCQB,0.060000,,0,Foreign Ordinary Shares,Canada,British Columbia
IPGGF,IMPERIUM TECH GRP LTD,Pink Limited,0.077500,-0.027847,1085,Foreign Ordinary Shares,Hong Kong,
GLWLF,GLOW LIFETECH CORP,OTCID,0.031900,,0,Foreign Ordinary Shares,Canada,Ontario
SBVTF,SABVEST CAP LTD,Pink Limited,7.350000,,0,Foreign Ordinary Shares,,
HUBIF,SINOHOPE TECH HLDGS LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ABDXF,ABINGDON HEALTH PLC,OTCQB,0.140000,-0.222222,30000,Foreign Ordinary Shares,United Kingdom,
AEMFF,AEM HOLDINGS LTD,Pink Limited,8.125000,,0,Foreign Ordinary Shares,,
MCRCY,MICROPORT CRDFLW MD U/ADR,Pink Limited,0.000000,,0,ADRs,China,
MROPF,MICROPORT CARDIOFLW NEW,Pink Limited,0.000000,,0,Common Stock,China,
PRFUF,PROSPEROUS FUTURE HLDGS,Pink Limited,0.002500,,0,Foreign Ordinary Shares,,
JNNLY,JOINN LABS CHINA UNSP/ADR,Pink Limited,0.000000,,0,ADRs,,
SURMF,SURFACE METALS INC,OTCQB,0.130100,0.099746,24500,Foreign Ordinary Shares,Canada,British Columbia
PFSMF,PERFECT SHAPE MEDICAL LTD,Pink Limited,0.218700,,0,Foreign Ordinary Shares,,
WBSR,WEBSTAR TECHNOLOGY GROUP,OTCID,0.065000,-0.015152,696,Common Stock,USA,Georgia
LNDAF,LINEA DIRECTA ASEGURADORA,Pink Limited,1.400000,,0,Foreign Ordinary Shares,,
ANEB,ANEBULO PHARMAC INC,Pink Limited,0.459950,0.000000,100,Common Stock,USA,Texas
LWSIY,LOCAWEB SVS DE IN U/ADR,Pink Limited,0.000000,,0,ADRs,Brazil,
SMTEF,SMART EYE AKTIEBOLAG AK,Pink Limited,9.120000,0.055556,509,Foreign Ordinary Shares,,
ALGEF,ALLIGATOR ENERGY LTD,Pink Limited,0.034000,0.259259,1919104,Foreign Ordinary Shares,Australia,Victoria
MEDAF,MEDARO MINING CORP,OTCID,0.237920,-0.070988,13722,Foreign Ordinary Shares,Canada,British Columbia
AIRDF,ROCKET DOCTOR AI INC,OTCQB,0.470200,-0.030515,24189,Foreign Ordinary Shares,Canada,British Columbia
HAMRF,SILVER HAMMER MNG CORP,OTCID,0.047800,0.030172,259500,Foreign Ordinary Shares,Canada,British Columbia
BADEF,HERCULES METALS CORP,OTCQB,0.451000,-0.029272,95904,Foreign Ordinary Shares,Canada,Ontario
SNLGF,SAN LORENZO GOLD CORP,Pink Limited,3.320000,-0.025536,16317,Foreign Ordinary Shares,Canada,Alberta
DTCFF,DEFENCE THERAPEUTICS A,OTCQB,0.359100,-0.008559,9557,Foreign Ordinary Shares,Canada,Quebec
ICHHF,ICHINEN HLDGS CO LTD,Pink Limited,12.080000,,0,Foreign Ordinary Shares,,
PRSTF,PROSPECT RES LTD,Pink Limited,0.035000,,0,Foreign Ordinary Shares,,
OSTTF,OSAKA TITANIUM TECH CO,Pink Limited,18.100000,0.160256,3000,Foreign Ordinary Shares,,
JNOMF,JUNO MINERALS LTD,Pink Limited,0.020000,,0,Foreign Ordinary Shares,,
PPKRF,PEPKOR HOLDINGS LTD.,Pink Limited,1.300000,,0,Foreign Ordinary Shares,,
LAIMF,CHINA ENERGY STORAGE TECH,Pink Limited,0.000000,,0,Foreign Ordinary Shares,China,Hong Kong
GMGMF,GRAPHENE MFG GROUP LTD,OTCQX,1.660000,0.006061,109124,Foreign Ordinary Shares,Australia,Queensland
LSBCF,LAKESHORE BIOPHARMA CO,Pink Limited,0.067000,,0,Common Stock,China,
NCABF,NCAB GROUP AB NEW,Pink Limited,6.450000,,0,Foreign Ordinary Shares,,
AURWF,AURWEST RES CORP,Pink Limited,0.002800,,0,Foreign Ordinary Shares,,
KKPFF,KAISA PROSPERITY HOLDINGS,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ALZCF,ALZCHEM GROUP AG,Pink Limited,209.450000,,0,Foreign Ordinary Shares,,
PHBBF,PHARMARON BEIJING CO LTD,Pink Limited,1.930000,,0,Foreign Ordinary Shares,,
PHRBY,PHARMARON BEIJING U/ADR,Pink Limited,0.000000,,0,ADRs,,
CRTTF,METALERO MNG CORP,Pink Limited,0.154000,,0,Foreign Ordinary Shares,Canada,Alberta
CZYRF,CAZALY RESOURCES LIMITED,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SPCNF,SPC NICKEL CORP,Pink Limited,0.040000,,0,Foreign Ordinary Shares,Canada,Ontario
SMDRF,SIERRA MADRE GOLD SILVER,OTCQX,1.290000,-0.052863,20108,Foreign Ordinary Shares,Canada,British Columbia
MANVF,MANNING VENTURES INC,Pink Limited,0.001300,,0,Foreign Ordinary Shares,Canada,British Columbia
ADRLF,ADAVALE RESOURCES LTD,Pink Limited,0.026100,-0.033333,1000,Foreign Ordinary Shares,Australia,Western Australia
OGGNF,ORIGEN RESOURCES INC,Pink Limited,0.090000,,0,Foreign Ordinary Shares,,
AAQL,ANTIAGING QNTUM LGN A,OTCID,0.668446,,0,Common Stock,USA,New York
ITENF,ITOCHU ENEX CO LTD,Pink Limited,15.150000,,0,Foreign Ordinary Shares,Japan,
PTMRF,PT MITRA PINASTKIKA MUSTI,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
ENADF,ENAD GLOBAL 7 AB,Pink Limited,1.900000,-0.073171,81282,Foreign Ordinary Shares,,
AMUIF,AMERICAN URANIUM LTD,OTCQB,0.061000,-0.206246,1000,Foreign Ordinary Shares,Australia,Western Australia
APPIF,APPIER GROUP INC,Pink Limited,4.970000,,0,Common Stock,,
HYHHF,HYGEIA HEALTHCARE HOLDING,Pink Limited,1.680000,,0,Foreign Ordinary Shares,China,Hong Kong
MGUFF,MAGNUM MINING AND EXPLTN,Pink Limited,0.004000,,0,Common Stock,Australia,Victoria
TBLLF,TOMBILL MINES LTD,Pink Limited,0.008600,,0,Foreign Ordinary Shares,Canada,Ontario
APETF,ALPHAGEN INTELLIGENCE CP,OTCQB,0.013200,,50,Foreign Ordinary Shares,Canada,British Columbia
DNRSF,DENARIUS METALS CORP,OTCQX,0.460100,-0.028300,281477,Foreign Ordinary Shares,Canada,Ontario
LSBWF,LAKESHORE BIOPHARMA WTS,Pink Limited,0.000300,,0,Warrants,China,
TSLVF,TIER ONE SILVER INC,OTCQB,0.057300,-0.043406,54659,Foreign Ordinary Shares,Canada,British Columbia
HBMHF,HBM HLDGS LTD,Pink Limited,1.560000,,0,Foreign Ordinary Shares,,
WWTIF,WATER WAYS TECHS INC,Pink Limited,0.034300,,0,Foreign Ordinary Shares,Canada,Ontario
SPAIF,SPARC AI INC,OTCQB,1.960000,-0.020000,31398,Foreign Ordinary Shares,Australia,Victoria
AUCCF,IBERO MNG CORP,Pink Limited,0.002100,,0,Foreign Ordinary Shares,Canada,Ontario
STCUF,STAR COPPER CORP NEW,OTCQX,0.732800,-0.002993,82040,Foreign Ordinary Shares,Canada,British Columbia
CSTXF,CRYPTOSTAR CORP,OTCID,0.006400,-0.072464,96000,Foreign Ordinary Shares,Canada,Ontario
TNGRF,THUNGELA RES LTD,Pink Limited,7.575000,0.041953,1600,Foreign Ordinary Shares,South Africa,
NBTRF,NOBEL RES CORP,Pink Limited,0.012500,,7000,Foreign Ordinary Shares,Canada,Ontario
SCVFF,SCOTCH CREEK VENTURES INC,OTCQB,0.025500,,50,Foreign Ordinary Shares,Canada,British Columbia
ANPMF,ANDEAN PRECIOUS METALS CP,OTCQX,4.490000,-0.030238,105038,Foreign Ordinary Shares,Canada,Ontario
BTRMF,BATTERY MINERAL RESOURCES,OTCQB,0.110000,0.185089,15500,Foreign Ordinary Shares,Canada,British Columbia
GIPIF,GREEN IMPACT PARTNERS INC,Pink Limited,2.250000,,0,Foreign Ordinary Shares,,
SALQF,ATLAS SALT INC,OTCQX,1.055000,0.044554,44093,Foreign Ordinary Shares,Canada,Newfoundland
DSHHF,DAISHI HOKUETSU FINL GRP,Pink Limited,0.000000,,0,Common Stock,,
FNICF,FATHOM NICKEL INC,OTCQB,0.022600,,0,Foreign Ordinary Shares,Canada,Alberta
FGRTF,FINGERTANGO INC.,Pink Limited,0.012100,,0,Foreign Ordinary Shares,,
SHHFF,SCHIEHALLION FD LTD,Pink Limited,2.160000,,0,Foreign Ordinary Shares,United Kingdom,
ELPKF,ELOPAK A S,Pink Limited,4.500000,,0,Foreign Ordinary Shares,,
OCUTF,OCUMENSION THERAPEUTICS,Pink Limited,0.700000,,0,Foreign Ordinary Shares,,
AWLIF,AMERIWEST CRITICAL METALS,OTCQB,0.142200,-0.026027,189435,Foreign Ordinary Shares,Canada,British Columbia
FASLF,FIRST ANDES SILVER LTD,OTCQB,0.064955,,0,Foreign Ordinary Shares,Canada,British Columbia
WHTHF,WHITEHAWK LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
BBOP,BEBOP CHANNEL CORP,OTCID,1.000000,,0,Common Stock,USA,New York
ODDAF,ODD BURGER CORPORATION,Pink Limited,0.015900,,0,Foreign Ordinary Shares,Canada,Ontario
NPVRF,NIPPON CONCRETE INDUTY CO,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
LRKKF,LARK DISTILLING CO LTD,Pink Limited,0.624100,,0,Foreign Ordinary Shares,,
INPOF,INPOST SA,Pink Limited,17.470000,,0,Foreign Ordinary Shares,,
NVSHF,NOVUS HLDGS LTD SHS,Pink Limited,0.130000,,0,Foreign Ordinary Shares,,
STEAF,SM ENTMT JAPAN CO LTD,Pink Limited,0.756800,,0,Foreign Ordinary Shares,Japan,
SOFWF,SOFWAVE MED LTD,Pink Limited,16.000000,,0,Foreign Ordinary Shares,,
XIGMF,XIGEM TECHNOLOGIES CORP,Pink Limited,0.049640,,0,Foreign Ordinary Shares,Canada,Ontario
CMBNF,CEMBRA MONEY BK AG,Pink Limited,126.000000,,0,Foreign Ordinary Shares,,
DIDIY,DIDI GLOBAL INC S/ADR,Pink Limited,3.570000,0.022923,5758256,ADRs,,
MRRYF,MARY AGROTECHNOLOGIES INC,Pink Limited,0.036600,,0,Foreign Ordinary Shares,Canada,Ontario
